packId,packName,category,wordId,english,polish,sentenceEn,sentencePl
t1-p089,Czasowniki 7,Czasowniki,t1-p089-004,Move,Przeprowadzać się,We're moving next month.,Przeprowadzamy się w przyszłym miesiącu.
t1-p089,Czasowniki 7,Czasowniki,t1-p089-005,Pass,Podawać,Please pass the salt.,"Proszę, podaj sól."
t1-p089,Czasowniki 7,Czasowniki,t1-p089-006,See,Widzieć,I see.,Widzę.
t1-p089,Czasowniki 7,Czasowniki,t1-p089-007,Stand,Wstać,Stand up.,Wstań.
t1-p089,Czasowniki 7,Czasowniki,t1-p089-008,Swim,Pływać,Swim in the pool.,Pływaj w basenie.
t1-p089,Czasowniki 7,Czasowniki,t1-p089-009,Visit,Odwiedzać,Come visit us sometime.,Odwiedź nas kiedyś.
t1-p089,Czasowniki 7,Czasowniki,t1-p089-010,Arrive,Przybywać,What time do we arrive?,O której godzinie przyjeżdżamy?
t1-p090,Wulgaryzmy 3,Slang,t1-p090-001,It blows,"Chujowo, do dupy",This traffic really blows.,Ten korek naprawdę jest do dupy.
t1-p090,Wulgaryzmy 3,Slang,t1-p090-002,Not to give a fuck,Mieć wyjebane,He doesn't give a fuck about rules.,On ma wyjebane na zasady.
t1-p090,Wulgaryzmy 3,Slang,t1-p090-003,I don't give a fuck!,Mam wyjebane,I don't give a fuck anymore!,Mam już wszystko wyjebane!
t1-p090,Wulgaryzmy 3,Slang,t1-p090-004,I don't give a shit!,Mam to w dupie,"Honestly, I don't give a shit!","Szczerze, mam to w dupie!"
t1-p090,Wulgaryzmy 3,Slang,t1-p090-005,Bloody hell!,Jasna cholera!,"Bloody hell, that hurt!","Jasna cholera, to zabolało!"
t1-p090,Wulgaryzmy 3,Slang,t1-p090-006,Jerk,Cham,Stop being such a jerk.,Przestań być takim chamem.
t1-p090,Wulgaryzmy 3,Slang,t1-p090-007,Cunt,Pizda,He called her a cunt.,Nazwał ją pizdą.
t1-p090,Wulgaryzmy 3,Slang,t1-p090-008,Slut,Dziwka,Don't call her a slut.,Nie nazywaj jej dziwką.
t1-p090,Wulgaryzmy 3,Slang,t1-p090-009,Ho,Dziwka,Stop acting like a ho.,Przestań się zachowywać jak dziwka.
t1-p090,Wulgaryzmy 3,Slang,t1-p090-010,Whore,Kurwa,He called her a whore.,Nazwał ją kurwą.
t1-p091,Ubrania,Rzeczowniki,t1-p091-001,Cap,Czapka,He wore a baseball cap.,Nosił czapkę z daszkiem.
t1-p091,Ubrania,Rzeczowniki,t1-p091-002,Suit,Garnitur,He looked sharp in his suit.,Wyglądał elegancko w garniturze.
t1-p091,Ubrania,Rzeczowniki,t1-p091-003,Tie,Krawat,Loosen your tie a bit.,Poluzuj trochę krawat.
t1-p091,Ubrania,Rzeczowniki,t1-p091-004,Fashion,Moda,She works in fashion.,Ona pracuje w modzie.
t1-p091,Ubrania,Rzeczowniki,t1-p091-005,Sunglasses,Okulary przeciwsłoneczne,Where are my sunglasses?,Gdzie są moje okulary przeciwsłoneczne?
t1-p091,Ubrania,Rzeczowniki,t1-p091-006,Wallet,Portfel,I left my wallet at home.,Zostawiłem portfel w domu.
t1-p091,Ubrania,Rzeczowniki,t1-p091-007,Shorts,Spodenki,"It's hot, wear shorts.","Jest gorąco, załóż spodenki."
t1-p091,Ubrania,Rzeczowniki,t1-p091-008,Skirt,Spódnica,She bought a new skirt.,Kupiła nową spódnicę.
t1-p091,Ubrania,Rzeczowniki,t1-p091-009,Dress,Suknia,That dress suits you.,Ta sukienka do ciebie pasuje.
t1-p092,Przymiotniki 5,Przymiotniki,t1-p092-001,Possible,Możliwy,Anything is possible.,Wszystko jest możliwe.
t1-p092,Przymiotniki 5,Przymiotniki,t1-p092-002,Impossible,Niemożliwy,This task feels impossible.,To zadanie wydaje się niemożliwe.
t1-p092,Przymiotniki 5,Przymiotniki,t1-p092-003,Real,Prawdziwy,Is this diamond real?,Czy ten diament jest prawdziwy?
t1-p092,Przymiotniki 5,Przymiotniki,t1-p092-004,True,Zgodny z prawdą,Is that story true?,Czy ta historia jest prawdziwa?
t1-p092,Przymiotniki 5,Przymiotniki,t1-p092-005,Tired,Zmęczony,I am tired.,Jestem zmęczony.
t1-p092,Przymiotniki 5,Przymiotniki,t1-p092-006,Quiet,Cichy,Please be quiet.,"Proszę, bądź cicho."
t1-p092,Przymiotniki 5,Przymiotniki,t1-p092-007,Loud,Głośny,The music is too loud.,Muzyka jest za głośna.
t1-p092,Przymiotniki 5,Przymiotniki,t1-p092-008,Interesting,Interesujący,That's a really interesting point.,To naprawdę interesująca uwaga.
t1-p092,Przymiotniki 5,Przymiotniki,t1-p092-009,Normal,Normalny,This is completely normal.,To jest zupełnie normalne.
t1-p092,Przymiotniki 5,Przymiotniki,t1-p092-010,Crazy,Zwariowany,This traffic is crazy today.,Ten korek jest dziś szalony.
t1-p093,Części ciała,Rzeczowniki,t1-p093-001,Belly,Brzuch,My belly hurts a bit.,Boli mnie trochę brzuch.
t1-p093,Części ciała,Rzeczowniki,t1-p093-002,Body,Ciało,Listen to your body.,Słuchaj swojego ciała.
t1-p093,Części ciała,Rzeczowniki,t1-p093-003,Tongue,Język,I burned my tongue.,Poparzyłem sobie język.
t1-p093,Części ciała,Rzeczowniki,t1-p093-004,Blood,Krew,I saw a drop of blood.,Zobaczyłem kroplę krwi.
t1-p093,Części ciała,Rzeczowniki,t1-p093-005,Penis,Penis,The doctor examined his penis.,Lekarz zbadał jego penisa.
t1-p093,Części ciała,Rzeczowniki,t1-p093-006,Back,Plecy,My back hurts.,Bolą mnie plecy.
t1-p093,Części ciała,Rzeczowniki,t1-p093-007,Vagina,Pochwa,The doctor examined her vagina.,Lekarz zbadał jej pochwę.
t1-p093,Części ciała,Rzeczowniki,t1-p093-008,Skin,Skóra,Her skin is very soft.,Jej skóra jest bardzo miękka.
t1-p093,Części ciała,Rzeczowniki,t1-p093-009,Foot,Stopa,I hurt my foot yesterday.,Zraniłem sobie stopę wczoraj.
t1-p093,Części ciała,Rzeczowniki,t1-p093-010,Tooth,Ząb,I have a loose tooth.,Mam ruszający się ząb.
t1-p094,Człowiekiem jestem,Czasowniki,t1-p094-001,Be born,Urodzić się,I was born in Warsaw.,Urodziłem się w Warszawie.
t1-p094,Człowiekiem jestem,Czasowniki,t1-p094-002,Behave,Zachowywać się,Please behave yourself.,"Proszę, zachowuj się."
t1-p094,Człowiekiem jestem,Czasowniki,t1-p094-003,Change,Przebierać się,I need to change clothes.,Muszę się przebrać.
t1-p094,Człowiekiem jestem,Czasowniki,t1-p094-004,Dream,Marzyć,I dream about traveling.,Marzę o podróżowaniu.
t1-p094,Człowiekiem jestem,Czasowniki,t1-p094-005,Kiss,Całować,He gave her a kiss.,Pocałował ją.
t1-p094,Człowiekiem jestem,Czasowniki,t1-p094-006,Laugh,Śmiać się,That joke made me laugh.,Ten żart mnie rozśmieszył.
t1-p094,Człowiekiem jestem,Czasowniki,t1-p094-007,Send,Wysłać,I'll send it right away.,Wyślę to od razu.
t1-p094,Człowiekiem jestem,Czasowniki,t1-p094-008,Surprise,Zrobić niespodziankę,I want to surprise her.,Chcę zrobić jej niespodziankę.
t1-p094,Człowiekiem jestem,Czasowniki,t1-p094-009,Trust,Ufać,I trust you completely.,Ufam ci całkowicie.
t1-p094,Człowiekiem jestem,Czasowniki,t1-p094-010,Wear,Nosić ubrania,What should I wear tonight?,Co powinienem dziś ubrać?
t1-p095,Higiena I wygląd,Rzeczowniki,t1-p095-001,Deodorant,Dezodorant,Don't forget your deodorant.,Nie zapomnij dezodorantu.
t1-p095,Higiena I wygląd,Rzeczowniki,t1-p095-002,Figure,Figura,She has a great figure.,Ona ma świetną figurę.
t1-p095,Higiena I wygląd,Rzeczowniki,t1-p095-003,Hygiene,Higiena,Good hygiene matters.,Dobra higiena ma znaczenie.
t1-p095,Higiena I wygląd,Rzeczowniki,t1-p095-004,Color,Kolor,What color do you prefer?,Jaki kolor wolisz?
t1-p095,Higiena I wygląd,Rzeczowniki,t1-p095-005,Cream,Krem,Apply this cream daily.,Nakładaj ten krem codziennie.
t1-p095,Higiena I wygląd,Rzeczowniki,t1-p095-006,Make-up,Makijaż,She doesn't wear much make-up.,Ona nie nosi dużo makijażu.
t1-p095,Higiena I wygląd,Rzeczowniki,t1-p095-007,Perfume,Perfumy,That perfume smells amazing.,Te perfumy pachną niesamowicie.
t1-p095,Higiena I wygląd,Rzeczowniki,t1-p095-008,Beauty,Piękno,Beauty comes in many forms.,Piękno przybiera wiele form.
t1-p095,Higiena I wygląd,Rzeczowniki,t1-p095-009,Tattoo,Tatuaż,He got a new tattoo.,Zrobił sobie nowy tatuaż.
t1-p095,Higiena I wygląd,Rzeczowniki,t1-p095-010,Gel,Żel,Use less gel this time.,Użyj mniej żelu tym razem.
t1-p096,Przymiotniki 6,Przymiotniki,t1-p096-001,Different,Inny,This place feels different now.,To miejsce teraz wydaje się inne.
t1-p096,Przymiotniki 6,Przymiotniki,t1-p096-002,Cool,Chłodny,The breeze is cool.,Wietrzyk jest chłodny.
t1-p096,Przymiotniki 6,Przymiotniki,t1-p096-003,Warm,Ciepły,The room is warm.,Pokój jest ciepły.
t1-p096,Przymiotniki 6,Przymiotniki,t1-p096-004,Wet,Mokry,The floor is wet.,Podłoga jest mokra.
t1-p096,Przymiotniki 6,Przymiotniki,t1-p096-005,Close,Bliski,We are very close friends.,Jesteśmy bardzo bliskimi przyjaciółmi.
t1-p096,Przymiotniki 6,Przymiotniki,t1-p096-006,Sorry,Przykro,I'm so sorry for your loss.,Bardzo mi przykro z powodu twojej straty.
t1-p096,Przymiotniki 6,Przymiotniki,t1-p096-007,Poor,Biedny,The poor guy lost everything.,Biedak stracił wszystko.
t1-p096,Przymiotniki 6,Przymiotniki,t1-p096-008,Sweet,Słodki,This is sweet.,To jest słodkie.
t1-p096,Przymiotniki 6,Przymiotniki,t1-p096-009,Fresh,Świeży,This is fresh.,To jest świeże.
t1-p096,Przymiotniki 6,Przymiotniki,t1-p096-010,Hard,Twardy,This floor is hard.,Ta podłoga jest twarda.
t1-p097,Podróże,Rzeczowniki,t1-p097-001,Attraction,Atrakcja,What's the main attraction here?,Jaka jest tu główna atrakcja?
t1-p097,Podróże,Rzeczowniki,t1-p097-002,Trip,Krótka podróż,We took a short trip.,Zrobiliśmy krótką podróż.
t1-p097,Podróże,Rzeczowniki,t1-p097-003,Rest,Odpoczynek,I need some rest after this.,Potrzebuję odpoczynku po tym.
t1-p097,Podróże,Rzeczowniki,t1-p097-004,Souvenir,Pamiątka,I bought a souvenir for you.,Kupiłem ci pamiątkę.
t1-p097,Podróże,Rzeczowniki,t1-p097-005,Picnic,Piknik,Let's have a picnic in the park.,Zróbmy piknik w parku.
t1-p097,Podróże,Rzeczowniki,t1-p097-006,Backpack,Plecak,"Pack light, just a backpack.","Spakuj się lekko, tylko plecak."
t1-p097,Podróże,Rzeczowniki,t1-p097-007,Journey,Podróż,It was a long journey.,To była długa podróż.
t1-p097,Podróże,Rzeczowniki,t1-p097-008,Reception,Recepcja,Ask at the reception desk.,Zapytaj przy recepcji.
t1-p097,Podróże,Rzeczowniki,t1-p097-009,Visa,Wiza,Do I need a visa?,Czy potrzebuję wizy?
t1-p097,Podróże,Rzeczowniki,t1-p097-010,Tour,Wycieczka,We joined a city tour.,Dołączyliśmy do wycieczki po mieście.
t1-p098,Kultura,Rzeczowniki,t1-p098-001,Author,Autor,Who's the author of this book?,Kto jest autorem tej książki?
t1-p098,Kultura,Rzeczowniki,t1-p098-002,Guitar,Gitara,He plays the guitar well.,On dobrze gra na gitarze.
t1-p098,Kultura,Rzeczowniki,t1-p098-003,Cinema,Kino,Let's go to the cinema.,Chodźmy do kina.
t1-p098,Kultura,Rzeczowniki,t1-p098-004,Concert,Koncert,The concert starts at eight.,Koncert zaczyna się o ósmej.
t1-p098,Kultura,Rzeczowniki,t1-p098-005,Music,Muzyka,I need music to focus.,"Potrzebuję muzyki, żeby się skupić."
t1-p098,Kultura,Rzeczowniki,t1-p098-006,Picture,Obrazek,Draw me a picture.,Narysuj mi obrazek.
t1-p098,Kultura,Rzeczowniki,t1-p098-007,Song,Piosenka,This song reminds me of you.,Ta piosenka przypomina mi ciebie.
t1-p098,Kultura,Rzeczowniki,t1-p098-008,Art,Sztuka,Modern art confuses me.,Sztuka nowoczesna mnie myli.
t1-p098,Kultura,Rzeczowniki,t1-p098-009,Dance,Taniec,Dance with me.,Tańcz ze mną.
t1-p098,Kultura,Rzeczowniki,t1-p098-010,Photo,Zdjęcie,Can you take our photo?,Możesz zrobić nam zdjęcie?
t1-p099,Emocje I uczucia,Rzeczowniki,t1-p099-001,Appetite,Apetyt,I lost my appetite.,Straciłem apetyt.
t1-p099,Emocje I uczucia,Rzeczowniki,t1-p099-002,Emotion,Emocja,She hid her emotion well.,Dobrze ukryła swoje emocje.
t1-p099,Emocje I uczucia,Rzeczowniki,t1-p099-003,Dream,Marzenie,It's always been my dream.,To zawsze było moje marzenie.
t1-p099,Emocje I uczucia,Rzeczowniki,t1-p099-004,Surprise,Niespodzianka,What a nice surprise!,Co za miła niespodzianka!
t1-p099,Emocje I uczucia,Rzeczowniki,t1-p099-005,Need,Potrzeba,There's no need to worry.,Nie ma potrzeby się martwić.
t1-p099,Emocje I uczucia,Rzeczowniki,t1-p099-006,Laughter,Śmiech,I could hear their laughter.,Słyszałem ich śmiech.
t1-p099,Emocje I uczucia,Rzeczowniki,t1-p099-007,Feeling,Uczucie,I have a strange feeling.,Mam dziwne uczucie.
t1-p099,Emocje I uczucia,Rzeczowniki,t1-p099-008,Smell,Zapach,I love the smell of coffee.,Uwielbiam zapach kawy.
t1-p099,Emocje I uczucia,Rzeczowniki,t1-p099-009,Taste,Smak,This has an odd taste.,To ma dziwny smak.
t1-p099,Emocje I uczucia,Rzeczowniki,t1-p099-010,Wish,Życzenie,Make a wish!,Pomyśl życzenie!
t1-p100,Ręką,Czasowniki,t1-p100-001,Bring,Przynosić,Bring your ID with you.,Weź ze sobą dowód.
t1-p100,Ręką,Czasowniki,t1-p100-002,Catch,Łapać,Catch the ball.,Złap piłkę.
t1-p100,Ręką,Czasowniki,t1-p100-003,Close,Zamykać,"Close the window, it's cold.","Zamknij okno, jest zimno."
t1-p100,Ręką,Czasowniki,t1-p100-004,Hold,Trzymać,Hold my hand.,Trzymaj moją rękę.
t1-p100,Ręką,Czasowniki,t1-p100-005,Open,Otwierać,Open your eyes.,Otwórz oczy.
t1-p100,Ręką,Czasowniki,t1-p100-006,Pull,Ciągnąć,Pull the rope.,Pociągnij linę.
t1-p100,Ręką,Czasowniki,t1-p100-007,Push,Pchać,Push the door.,Popchnij drzwi.
t1-p100,Ręką,Czasowniki,t1-p100-008,Put,Kłaść,Put it back where it was.,"Odłóż to tam, gdzie było."
t1-p100,Ręką,Czasowniki,t1-p100-009,Touch,Dotykać,Don't touch.,Nie dotykaj.
t1-p100,Ręką,Czasowniki,t1-p100-010,Write,Pisać,Write a letter.,Napisz list.
t1-p101,Życie,Rzeczowniki,t1-p101-001,Marriage,Małżeństwo,Marriage takes real work.,Małżeństwo wymaga prawdziwej pracy.
t1-p101,Życie,Rzeczowniki,t1-p101-002,Birthplace,Miejsce urodzenia,This town is my birthplace.,To miasto jest moim miejscem urodzenia.
t1-p101,Życie,Rzeczowniki,t1-p101-003,Couple,Para,They make a lovely couple.,Tworzą uroczą parę.
t1-p101,Życie,Rzeczowniki,t1-p101-004,Party,Przyjęcie,We're throwing a party Saturday.,Robimy imprezę w sobotę.
t1-p101,Życie,Rzeczowniki,t1-p101-005,Style,Styl,I love your style.,Uwielbiam twój styl.
t1-p101,Życie,Rzeczowniki,t1-p101-006,Lifestyle,Styl życia,I changed my whole lifestyle.,Zmieniłem cały mój styl życia.
t1-p101,Życie,Rzeczowniki,t1-p101-007,Birthday,Urodziny,Happy birthday to you!,Wszystkiego najlepszego z okazji urodzin!
t1-p101,Życie,Rzeczowniki,t1-p101-008,Event,Wydarzenie,It was a memorable event.,To było pamiętne wydarzenie.
t1-p101,Życie,Rzeczowniki,t1-p101-009,Life,Życie,Life is full of surprises.,Życie jest pełne niespodzianek.
t1-p101,Życie,Rzeczowniki,t1-p101-010,Nightlife,Życie nocne,This city has great nightlife.,To miasto ma świetne życie nocne.
t1-p103,Biznes,Rzeczowniki,t1-p103-001,Company,Firma,I started my own company.,Założyłem własną firmę.
t1-p103,Biznes,Rzeczowniki,t1-p103-002,Client,Klient,The client called this morning.,Klient dzwonił dziś rano.
t1-p103,Biznes,Rzeczowniki,t1-p103-003,Plan,Plan,What's the plan for today?,Jaki jest plan na dziś?
t1-p103,Biznes,Rzeczowniki,t1-p103-004,Product,Produkt,This product sells really well.,Ten produkt bardzo dobrze się sprzedaje.
t1-p103,Biznes,Rzeczowniki,t1-p103-005,Bill,Rachunek,Can we get the bill?,Możemy prosić o rachunek?
t1-p103,Biznes,Rzeczowniki,t1-p103-006,Chance,Szansa,Give me one more chance.,Daj mi jeszcze jedną szansę.
t1-p103,Biznes,Rzeczowniki,t1-p103-007,Deal,Umowa,We made a good deal.,Zrobiliśmy dobry interes.
t1-p103,Biznes,Rzeczowniki,t1-p103-008,Result,Rezultat,The results were surprising.,Wyniki były zaskakujące.
t1-p103,Biznes,Rzeczowniki,t1-p103-009,Sale,Wyprzedaż,Everything's on sale today.,Wszystko jest dziś na wyprzedaży.
t1-p103,Biznes,Rzeczowniki,t1-p103-010,Discount,Zniżka,Can I get a discount?,Mogę dostać zniżkę?
t1-p104,Biznes zaczyna się w głowie,Czasowniki,t1-p104-001,End,Kończyć,How does the story end?,Jak kończy się ta historia?
t1-p104,Biznes zaczyna się w głowie,Czasowniki,t1-p104-002,Happen,Wydarzać się,What happened here?,Co się tutaj wydarzyło?
t1-p104,Biznes zaczyna się w głowie,Czasowniki,t1-p104-003,Mean,Znaczyć coś,What do you mean by that?,Co masz na myśli?
t1-p104,Biznes zaczyna się w głowie,Czasowniki,t1-p104-004,Must,Musieć,You must try this cake.,Musisz spróbować tego ciasta.
t1-p104,Biznes zaczyna się w głowie,Czasowniki,t1-p104-005,Offer,Oferować,They offered me the job.,Zaoferowali mi tę pracę.
t1-p104,Biznes zaczyna się w głowie,Czasowniki,t1-p104-006,Run,Prowadzić,She runs a small business.,Ona prowadzi mały biznes.
t1-p104,Biznes zaczyna się w głowie,Czasowniki,t1-p104-007,Sell,Sprzedać,Sell your car.,Sprzedaj samochód.
t1-p104,Biznes zaczyna się w głowie,Czasowniki,t1-p104-008,Spend,Spędzać,I like to spend time outdoors.,Lubię spędzać czas na zewnątrz.
t1-p104,Biznes zaczyna się w głowie,Czasowniki,t1-p104-009,Win,Wygrywać,Our team is going to win.,Nasza drużyna wygra.
t1-p104,Biznes zaczyna się w głowie,Czasowniki,t1-p104-010,Would,-bym,I would love some tea.,Chętnie napiłbym się herbaty.
t1-p105,Kalendarz I czas,Rzeczowniki,t1-p105-001,December,Grudzień,December feels magical.,Grudzień wydaje się magiczny.
t1-p105,Kalendarz I czas,Rzeczowniki,t1-p105-002,Autumn,Jesień,I love the colors of autumn.,Uwielbiam kolory jesieni.
t1-p105,Kalendarz I czas,Rzeczowniki,t1-p105-003,Calendar,Kalendarz,Check the calendar for that date.,Sprawdź w kalendarzu tę datę.
t1-p105,Kalendarz I czas,Rzeczowniki,t1-p105-004,Summer,Lato,Summer is finally here.,Lato wreszcie nadeszło.
t1-p105,Kalendarz I czas,Rzeczowniki,t1-p105-005,November,Listopad,November is grey and cold.,Listopad jest szary i zimny.
t1-p105,Kalendarz I czas,Rzeczowniki,t1-p105-006,February,Luty,February is the shortest month.,Luty jest najkrótszym miesiącem.
t1-p105,Kalendarz I czas,Rzeczowniki,t1-p105-007,March,Marzec,Spring starts in March.,Wiosna zaczyna się w marcu.
t1-p105,Kalendarz I czas,Rzeczowniki,t1-p105-008,August,Sierpień,We're on vacation in August.,Jesteśmy na wakacjach w sierpniu.
t1-p105,Kalendarz I czas,Rzeczowniki,t1-p105-009,January,Styczeń,January feels so long.,Styczeń wydaje się taki długi.
t1-p105,Kalendarz I czas,Rzeczowniki,t1-p105-010,Winter,Zima,I don't like winter much.,Nie lubię za bardzo zimy.
t1-p106,Języki,Przymiotniki,t1-p106-001,Italian,Włoski,I love Italian food.,Uwielbiam włoskie jedzenie.
t1-p106,Języki,Przymiotniki,t1-p106-002,Hindi,Hindi,She's learning Hindi.,Ona uczy się hindi.
t1-p106,Języki,Przymiotniki,t1-p106-003,Spanish,Hiszpański,He speaks fluent Spanish.,On mówi płynnie po hiszpańsku.
t1-p106,Języki,Przymiotniki,t1-p106-004,Japanese,Japoński,Japanese food is so delicate.,Japońskie jedzenie jest takie delikatne.
t1-p106,Języki,Przymiotniki,t1-p106-005,Turkish,Turecki,We drank Turkish coffee.,Piliśmy turecką kawę.
t1-p106,Języki,Przymiotniki,t1-p106-006,English,Angielski,My English is improving.,Mój angielski się poprawia.
t1-p106,Języki,Przymiotniki,t1-p106-007,Chinese,Chiński,Chinese characters are fascinating.,Chińskie znaki są fascynujące.
t1-p106,Języki,Przymiotniki,t1-p106-008,French,Francuski,The French bread was amazing.,Francuski chleb był niesamowity.
t1-p106,Języki,Przymiotniki,t1-p106-009,Polish,Polski,Polish grammar is tricky.,Polska gramatyka jest trudna.
t1-p106,Języki,Przymiotniki,t1-p106-010,German,Niemiecki,German engineering is precise.,Niemiecka inżynieria jest precyzyjna.
t1-p107,Kalendarz I czas,Rzeczowniki,t1-p107-001,June,Czerwiec,We're getting married in June.,Bierzemy ślub w czerwcu.
t1-p107,Kalendarz I czas,Rzeczowniki,t1-p107-002,Date,Data,What's today's date?,Jaka jest dzisiaj data?
t1-p107,Kalendarz I czas,Rzeczowniki,t1-p107-003,Holiday,Dzień świąteczny,Monday is a public holiday.,Poniedziałek jest dniem świątecznym.
t1-p107,Kalendarz I czas,Rzeczowniki,t1-p107-004,April,Kwiecień,April showers bring May flowers.,Kwietniowe deszcze przynoszą majowe kwiaty.
t1-p107,Kalendarz I czas,Rzeczowniki,t1-p107-005,July,Lipiec,We're traveling in July.,Podróżujemy w lipcu.
t1-p107,Kalendarz I czas,Rzeczowniki,t1-p107-006,May,Maj,May is my favorite month.,Maj to mój ulubiony miesiąc.
t1-p107,Kalendarz I czas,Rzeczowniki,t1-p107-007,Moment,Moment,Wait just a moment.,Poczekaj chwilę.
t1-p107,Kalendarz I czas,Rzeczowniki,t1-p107-008,October,Październik,October brings falling leaves.,Październik przynosi opadające liście.
t1-p107,Kalendarz I czas,Rzeczowniki,t1-p107-009,Spring,Wiosna,Spring makes everything bloom.,"Wiosna sprawia, że wszystko kwitnie."
t1-p107,Kalendarz I czas,Rzeczowniki,t1-p107-010,September,Wrzesień,School starts in September.,Szkoła zaczyna się we wrześniu.
t1-p108,Sprzęt elektroniczny,Rzeczowniki,t1-p108-001,Update,Aktualizacja,There's a new software update.,Jest nowa aktualizacja oprogramowania.
t1-p108,Sprzęt elektroniczny,Rzeczowniki,t1-p108-002,Air conditioning,Klimatyzacja,Turn on the air conditioning.,Włącz klimatyzację.
t1-p108,Sprzęt elektroniczny,Rzeczowniki,t1-p108-003,Code,Kod,Enter the security code.,Wpisz kod bezpieczeństwa.
t1-p108,Sprzęt elektroniczny,Rzeczowniki,t1-p108-004,Comment,Komentarz,Leave a comment below.,Zostaw komentarz poniżej.
t1-p108,Sprzęt elektroniczny,Rzeczowniki,t1-p108-005,Microwave,Mikrofalówka,Heat in the microwave.,Podgrzej w mikrofalówce.
t1-p108,Sprzęt elektroniczny,Rzeczowniki,t1-p108-006,Phone number,Numer telefonu,Can I get your phone number?,Mogę dostać twój numer telefonu?
t1-p108,Sprzęt elektroniczny,Rzeczowniki,t1-p108-007,Headphones,Słuchawki na głowę,I forgot my headphones again.,Znowu zapomniałem słuchawek.
t1-p108,Sprzęt elektroniczny,Rzeczowniki,t1-p108-008,Status,Status,Check your order status.,Sprawdź status swojego zamówienia.
t1-p108,Sprzęt elektroniczny,Rzeczowniki,t1-p108-009,Signal,Sygnał,There's no signal here.,Nie ma tu zasięgu.
t1-p108,Sprzęt elektroniczny,Rzeczowniki,t1-p108-010,User,Użytkownik,Each user needs a password.,Każdy użytkownik potrzebuje hasła.
t1-p109,Zawody,Rzeczowniki,t1-p109-001,Actor,Aktor,He's a famous actor.,On jest znanym aktorem.
t1-p109,Zawody,Rzeczowniki,t1-p109-002,Actress,Aktorka,She's my favorite actress.,Ona jest moją ulubioną aktorką.
t1-p109,Zawody,Rzeczowniki,t1-p109-003,Firefighter,Strażak,A firefighter helps.,Strażak pomaga.
t1-p109,Zawody,Rzeczowniki,t1-p109-004,Architect,Architekt,My uncle is an architect.,Mój wujek jest architektem.
t1-p109,Zawody,Rzeczowniki,t1-p109-005,Assistant,Asystent,I hired a new assistant.,Zatrudniłem nowego asystenta.
t1-p109,Zawody,Rzeczowniki,t1-p109-006,Dentist,Dentysta,I have a dentist appointment.,Mam wizytę u dentysty.
t1-p109,Zawody,Rzeczowniki,t1-p109-007,Detective,Detektyw,The detective solved the case.,Detektyw rozwiązał sprawę.
t1-p109,Zawody,Rzeczowniki,t1-p109-008,Director,Dyrektor,He is the director of the company.,On jest dyrektorem firmy.
t1-p109,Zawody,Rzeczowniki,t1-p109-009,Journalist,Dziennikarz,He works as a journalist.,On pracuje jako dziennikarz.
t1-p109,Zawody,Rzeczowniki,t1-p109-010,Photographer,Fotograf,We hired a wedding photographer.,Wynajęliśmy fotografa ślubnego.
t1-p110,Rzeczowniki 6,Rzeczowniki,t1-p110-001,Alcohol,Alkohol,I don't drink alcohol.,Nie piję alkoholu.
t1-p110,Rzeczowniki 6,Rzeczowniki,t1-p110-002,Jewelry,Biżuteria,She loves fine jewelry.,Ona uwielbia piękną biżuterię.
t1-p110,Rzeczowniki 6,Rzeczowniki,t1-p110-003,Diamond,Diament,The ring has a diamond.,Pierścionek ma diament.
t1-p110,Rzeczowniki 6,Rzeczowniki,t1-p110-004,Earring,Kolczyk,She lost one earring.,Zgubiła jeden kolczyk.
t1-p110,Rzeczowniki 6,Rzeczowniki,t1-p110-005,Cigarette,Papieros,He quit smoking cigarettes.,Rzucił palenie papierosów.
t1-p110,Rzeczowniki 6,Rzeczowniki,t1-p110-006,Ring,Pierścionek,He proposed with a ring.,Oświadczył się z pierścionkiem.
t1-p110,Rzeczowniki 6,Rzeczowniki,t1-p110-007,Beer,Piwo,Let's grab a cold beer.,Chodźmy na zimne piwo.
t1-p110,Rzeczowniki 6,Rzeczowniki,t1-p110-008,Whisky,Whisky,He drinks whisky on ice.,On pije whisky z lodem.
t1-p110,Rzeczowniki 6,Rzeczowniki,t1-p110-009,Vodka,Wódka,Vodka is popular in Poland.,Wódka jest popularna w Polsce.
t1-p110,Rzeczowniki 6,Rzeczowniki,t1-p110-010,Watch,Oglądać,Watch the movie.,Oglądaj film.
t1-p678,Kraje,Rzeczowniki,t1-p678-001,England,Anglia,I've never been to England.,Nigdy nie byłem w Anglii.
t1-p678,Kraje,Rzeczowniki,t1-p678-002,English,Angielka,My teacher is English.,Moja nauczycielka jest Angielką.
t1-p678,Kraje,Rzeczowniki,t1-p678-003,United kingdom,Zjednoczone królestwo,The United Kingdom has four nations.,Zjednoczone Królestwo ma cztery narody.
t1-p678,Kraje,Rzeczowniki,t1-p678-004,Great britain,Wielka brytania,Great Britain is an island.,Wielka Brytania jest wyspą.
t1-p678,Kraje,Rzeczowniki,t1-p678-005,British,Brytyjka,My colleague is British.,Moja koleżanka jest Brytyjką.
t1-p678,Kraje,Rzeczowniki,t1-p678-006,China,Chiny,China has a huge population.,Chiny mają ogromną populację.
t1-p678,Kraje,Rzeczowniki,t1-p678-007,Chinese,Chinka,My neighbor is Chinese.,Moja sąsiadka jest Chinką.
